entity_id,name,dept_slug,leaf_slug,backing,has_website,has_hours,has_address,has_phone,current_website
84895266-b797-4cf5-ac98-0c4312b4af87,El Pollo Loco,eat-and-drink,restaurants,provider,1,0,1,1,https://restaurants.elpolloloco.com/az/lake-havasu/282-north-lake-havasu-ave?utm_source=gmb&utm_medium=yext
0bc2c9c0-cf38-4b25-bf4f-f9f092b39365,Filiberto's,eat-and-drink,restaurants,provider,1,0,1,1,https://filibertos.com/
9e7f0eb6-e54c-4bfa-af6d-d8c81da90847,Filiberto's Mexican Food,eat-and-drink,restaurants,provider,1,0,1,1,https://filibertos.com
17b327b1-2b03-41c7-8f22-b45a7dfca732,Flame Broiler,eat-and-drink,restaurants,provider,1,0,1,1,https://flamebroilerusa.com/locations/lake-havasu-city/
cf5e2da4-3c63-4da2-9159-843408d683e0,Foundry,eat-and-drink,restaurants,provider,1,0,1,1,https://www.foundryhavasu.com/
3d54253a-a250-4775-b6ea-4a9fd4a57b3d,Golden Phoenix | Chinese Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,https://goldenphoenixlhc.com/
6f62e2de-e31e-4ed9-90f1-baa468a8db30,Grill Max Havasu,eat-and-drink,restaurants,provider,1,0,1,1,https://www.grillmax.net/
362cd851-30ee-442b-ac16-025b265f48fa,Habit Burger & Grill,eat-and-drink,restaurants,provider,1,0,1,1,https://www.habitburger.com/
18bd5f6f-3d5c-475a-aa3c-5e2b005c3cc3,Hangar 24 Taproom & Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,https://www.hangar24brewery.com
9949d4a0-2116-4149-bdc8-ed24f1a824c4,Hava Bite Sushi,eat-and-drink,restaurants,provider,1,0,1,1,https://www.havabitesushi.com/
6344141e-50fe-4b67-a89b-a569bfb85782,HEAT Bar @ The HEAT Hotel,eat-and-drink,restaurants,provider,1,0,1,1,https://www.heathotel.com
aa42fd11-1d87-4b42-b769-184f72fe535c,Humberto's Taco Shop,eat-and-drink,restaurants,provider,1,0,1,1,https://humbertosmexfood.com
ca623dec-876b-4ce5-b8aa-b38be1931008,Ichiban Sushi,eat-and-drink,restaurants,provider,1,0,1,1,https://ichibansushilhc.com/
3204d3a8-8b68-49fe-8f25-982b74a9a9b2,IHOP,eat-and-drink,restaurants,provider,1,0,1,1,https://restaurants.ihop.com/en-us/az/lake-havasu-city/breakfast-101-paseo-del-sol-3033?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=3033&utm_content=website
e6dffbce-7377-4628-ba15-9ac759881497,In-N-Out Burger,eat-and-drink,restaurants,provider,1,0,1,1,https://locations.in-n-out.com/143
5644bd16-8a6b-40b2-b432-b0ada6866707,Islander Pizzeria,eat-and-drink,restaurants,place,0,0,1,1,
0c4c2275-b085-4a57-874c-3fdbee9c4511,It's Just Wings,eat-and-drink,restaurants,provider,1,0,1,1,https://locations.itsjustwings.com/az/lake-havasu-city/lake-havasu-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW
f3dacfd1-9c96-40b8-8fcc-9e6963a6c1e9,Javelina Cantina,eat-and-drink,restaurants,provider,1,0,1,1,https://javelinacantina.com/
f0d0dc49-3713-4ce4-883f-32c50221cfd3,Jersey's American Grill,eat-and-drink,restaurants,provider,1,0,1,1,https://eatjerseys.com/
fa621c58-b644-4443-926f-6a89dc09c8f8,"Juicy's, The Place With The Great Food",eat-and-drink,restaurants,provider,1,0,1,1,https://juicysgreatfood.com/
d7cadc95-8949-430c-9e33-5f0fcf122f2b,Kegler's Pub at Havasu Lanes,eat-and-drink,restaurants,provider,1,0,1,1,https://havasulanesaz.com
b4975b58-aaa0-4927-86ab-f0f238bab178,Ken's Pizza N Pasta,eat-and-drink,restaurants,provider,1,0,1,1,http://kenspizzanpasta.com/
fa2e1808-bed6-4d54-b560-6271d5b15435,KFC,eat-and-drink,restaurants,provider,1,0,1,1,https://locations.kfc.com/az/lake-havasu-city/195-north-lake-havasu-avenue
99fe3efc-220f-4aef-89ae-60d694a069a5,Kitchen 738,eat-and-drink,restaurants,provider,1,0,1,0,https://kitchen738.com/
fcb4a959-eeb8-485d-8282-a7a5e1d2be30,"Kokomo - Beach, Surf & Party Bar",eat-and-drink,restaurants,provider,1,0,1,1,https://www.kokomohavasu.com
2626cbc8-49e3-42ef-b5c4-d1d4aa7c826f,La Baja Havasu,eat-and-drink,restaurants,provider,1,0,1,1,https://labajahavasu.square.site/
411c9c12-a951-4062-8c0f-d29befb28f9c,La Michoacana Frutsi,eat-and-drink,restaurants,provider,0,0,1,1,
c4a1ce55-eb42-4876-a135-5e4d17457529,La Toxica Taco Shop,eat-and-drink,restaurants,provider,1,0,1,1,https://latoxicatacoshop.com/
91b047f6-6504-4f8d-b46e-5bbeb6c3f358,La Vita Dolce | Italian Bistro and Lounge,eat-and-drink,restaurants,provider,1,0,1,1,https://www.lavitadolcelhc.com/
8f83e353-9543-4a86-afe8-e6df96ad91b0,LACARCACHA,eat-and-drink,restaurants,provider,0,0,1,1,
6939ac54-f2f5-4754-8bd2-418123af8c18,Lake View Grill,eat-and-drink,restaurants,provider,1,0,1,1,https://www.lakehavasugolfclub.com/lake-view-grill
930bb7e1-f1ce-4f99-80fb-8b38cce04487,Lin's Little China,eat-and-drink,restaurants,provider,1,0,1,1,https://linslittlechina.com/
246ff9ad-a0bc-462e-941e-87446b3c781b,Lina Little China,eat-and-drink,restaurants,provider,0,0,1,0,
e720ba59-608c-4289-a73a-fee49d56d602,Little Caesars Pizza,eat-and-drink,restaurants,provider,1,0,1,1,https://littlecaesars.com/en-us/store/9032
5d5b0163-965b-4ce9-848e-fc514d9fca16,Locos Bar and Cocina - Northside,eat-and-drink,restaurants,provider,1,0,1,1,https://locosbarandcocina.com/locos-bar-cocina-northside/
e9c601a0-0dd5-4030-b43f-fdd87d21f42c,Locos Bar and Cocina - Swanson,eat-and-drink,restaurants,provider,1,0,1,1,https://locosbarandcocina.com/swanson/
52fdfd8a-5270-43df-8fc6-6979e270391c,Los Chikis,eat-and-drink,restaurants,provider,1,0,1,1,https://loschikisbarandappetizers.com/
3e0f9ce3-9269-4874-8a39-ca4b575e4d00,Majik Bistro & Milkshakes,eat-and-drink,restaurants,provider,1,0,1,1,https://www.majikbistro.com/
6410f94b-1975-4ffe-844b-288c22bb9621,Makai Cafe,eat-and-drink,restaurants,provider,1,0,1,1,https://makaicafe.com/
123d5d5e-807a-4769-9273-a7f3bc8503b7,Mario's Italian Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,http://www.mariosinhavasu.com/
61d3f794-ab35-4ee2-ad36-1631dec2aa3d,Marisa's Italian Deli,eat-and-drink,restaurants,provider,1,0,1,1,https://marisashavasu.com/?utm_source=google
dac2b817-85d3-4578-b26c-81332150ec07,Megan & Erik's Water and Ice,eat-and-drink,restaurants,provider,0,0,1,1,
1fa67447-f401-4159-a1ec-b8b1dddfc0fc,Monch,eat-and-drink,restaurants,provider,1,0,1,1,https://monchmobilekitchen.square.site/?fbclid=PAdGRleAMXVo1leHRuA2FlbQIxMQABp_76V4SH8FuFWrkRnl69vV8qjIdcUXzduVJ8R0fNBYQs2TAPFeFx1muL7jWd_aem_UYIYRhR0rckZQXhAN6uUYQ
7638083c-b05e-4fc2-bc63-60d06a735bf4,Montana Steak House,eat-and-drink,restaurants,provider,1,0,1,1,http://www.montanasteakhouselhc.com/
afbaa47a-ad7f-4c56-89ac-3e916dc37b87,Montana's,eat-and-drink,restaurants,provider,0,0,1,1,
a9cf13d3-797e-47c6-813e-88ac1807caf8,Mr. Lucky's Billiards & Pub,eat-and-drink,restaurants,provider,1,0,1,1,https://mrluckysbilliardsaz.com/
2dc588bf-85f2-40c0-84bf-59826956e08e,Mudshark Pizza & Pasta,eat-and-drink,restaurants,provider,1,0,1,1,https://mudsharkpizza.com/
a01abf5a-ab5f-49b7-9209-fd8e44b6aaab,Naked Turtle Beach Bar at The Nautical Beachfront Resort,eat-and-drink,restaurants,provider,1,0,1,1,http://www.nauticalbeachfrontresort.com
ca517b98-107b-408a-900d-81d685d70f1c,Niko's Grill and Pub,eat-and-drink,restaurants,provider,1,0,1,1,https://www.nikosgrillandpubhavasu.com
6bb40526-fd72-4823-898b-89344076086d,Northside Grill,eat-and-drink,restaurants,provider,0,0,1,1,
d92cc772-6f18-4e67-b563-736926214f30,Oasis at The Views Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,https://theviewsatlakehavasu.com/
5fa4f6cf-d823-43b3-bd96-5bc33ec4fbaf,Oasis Eateries,eat-and-drink,restaurants,provider,0,0,1,1,
83a83529-f0d7-443a-b2ee-49c466293d76,OXIDO,eat-and-drink,restaurants,provider,1,0,1,1,https://www.oxido.xyz/
623d9399-a2ad-4b7c-acd1-0f2f02329927,"Paleo to Go, Inc",eat-and-drink,restaurants,provider,1,0,1,1,https://paleotogoinc.com/
fa556df7-d3a7-4dc4-a03c-907ad5129e69,Pancho Villa's Taco Shop,eat-and-drink,restaurants,provider,0,0,1,1,
c5f40ce9-3c22-493c-a75d-389e6f33f877,Panda Express,eat-and-drink,restaurants,provider,1,0,1,1,https://www.pandaexpress.com/locations/az/lake-havasu-city/1769?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink
6e3aa8b7-c387-4212-a9ae-ba2e058dd1f3,Papa Bear's Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,http://loc8nearme.com/arizona/lake-havasu-city/papa-bears/3366952/
1c59fa6f-56c5-46f9-a44f-37257769d1fb,Papa Johns Pizza,eat-and-drink,restaurants,provider,1,0,1,1,https://locations.papajohns.com/united-states/az/86403/lake-havasu-city/1630-mcculloch-blvd-n?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTM1MjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
4c1d0c16-b1e7-4568-917c-743abed986dc,Papa Leone's Pizza,eat-and-drink,restaurants,provider,1,0,1,1,https://papaleonespizza.com/
74c8ac5f-b235-4af9-a711-93e8126da369,Peggy's Sunrise Cafe,eat-and-drink,restaurants,provider,0,0,1,1,
7e1a9c47-3f74-4c38-89a2-94207537c5d0,Piccadilly Circus Pizza,eat-and-drink,restaurants,provider,0,0,1,1,
da646571-3d02-442c-90c5-7f92d933ba2e,Piccadilly’s and More!,eat-and-drink,restaurants,provider,0,0,1,1,
3a490cfb-c5fb-48b2-889d-bc804088dc72,Pit Stop Deli,eat-and-drink,restaurants,provider,1,0,1,1,http://londonbridgechevron.com/pit-stop-deli/
e1113df3-3cee-4c26-9ee8-bc3d7a02c766,Place To Be,eat-and-drink,restaurants,provider,1,0,1,1,http://www.placetobelhc.com/
d943656a-51dd-4d9e-8819-8c31bfd71d2b,PZA PIZZERIA,eat-and-drink,restaurants,provider,1,0,1,1,http://www.pzapizzeria.com/
27caba33-1d23-4891-9b40-4390487e4d23,Red Baron Wings and Pizza,eat-and-drink,restaurants,provider,1,0,1,1,https://redbaronwingspizza.com/
6e98c4e6-0a99-4300-9c44-4b3198b00384,Red Robin Gourmet Burgers and Brews,eat-and-drink,restaurants,provider,1,0,1,1,https://www.redrobin.com/locations/az/lakehavasu/lake-havasu-city-309
be394aa3-2c27-4dec-aab6-7efe45f6cd3f,Reflections,eat-and-drink,restaurants,provider,1,0,1,1,https://www.ironwolfgcc.com/fine-dining-lake-havasu-az
8b756173-02b8-4752-bbc5-de6192725f42,Reflections Steakhouse at Iron Wolf Golf and Country Club,eat-and-drink,restaurants,provider,1,0,1,1,https://www.ironwolfgcc.com/fine-dining-lake-havasu-az
bb4025bc-6e0d-4f0a-8d6b-7e1b9e2405d8,Riliberto's Fresh Mexican Food,eat-and-drink,restaurants,provider,1,0,1,1,https://www.rilibertos.com/
1ce37e73-f742-4576-b1bb-8a78822a001a,River Blend Coffee Co.,eat-and-drink,restaurants,provider,1,0,1,1,https://www.riverblendcoffee.com/?fbclid=IwY2xjawM1dQdleHRuA2FlbQIxMABicmlkETEzb3dRYzI4YmhhSGVET1laAR4C5xcR1ljcAC0HDZ81KzvHvjhIdSfc0i_yMwoOANslf8J26P5OGs9LH7V1Fg_aem_DaxeFx9FRZ2-zEi5kxx-QA
1e5e8596-f7bd-42ed-bce3-83305240fb2f,Rolling Smoke BBQ Hava Bite Taproom,eat-and-drink,restaurants,provider,1,0,1,1,https://rollingsmokebbqcompany.com/
05bf0754-819d-4884-8a6d-e6d8c4297550,Rosati's Pizza,eat-and-drink,restaurants,provider,1,0,1,1,https://rosatishavasu.com/
ceeb08a1-6e64-4202-8164-9d2c0933367d,Rosati's Pizza & Pasta,eat-and-drink,restaurants,provider,1,0,1,1,https://www.rosatispizza.com/
fd5090bd-5bb5-4003-8915-d3bfde07a74e,Rotary Kitchen + Bar,eat-and-drink,restaurants,provider,0,0,1,1,
342cfbf0-22fc-4390-9aa8-94fbca106e20,Roxy’s Beach Bar & Cafe,eat-and-drink,restaurants,provider,0,0,1,1,
4e177c20-9508-40d4-848c-51ad4f727eff,Rusty's Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,http://rustysmenu.com/
749f1ada-de2f-4207-b1f8-89919ad3d97f,Sake Sushi & Grill,eat-and-drink,restaurants,provider,1,0,1,1,https://sakesushilakehavasu.menu11.com/
2c92f3b3-7374-4c3b-a6f3-7ad1e4f37c2e,Sam's Place,eat-and-drink,restaurants,provider,1,0,1,1,https://www.samsplacehavasu.com/
8a2f6c13-c646-4ef2-9342-80fbd8c506f4,Sho-Gun Japanese Cuisine,eat-and-drink,restaurants,provider,1,0,1,1,https://lakehavasushogun.com/
305a16bc-22c1-4d92-b109-bde4f86dc38c,Shugrue's Bridgeview Room,eat-and-drink,restaurants,provider,1,0,0,1,https://www.shugrueslakehavasu.com/
8205858d-ddf4-4bb2-b03d-053be80db0e9,Shugrue's Restaurant & Bar,eat-and-drink,restaurants,provider,1,0,1,1,https://shugrueslakehavasu.com
0ee43eb1-63e3-4903-9e21-2991d922f69f,Shugrue's Restaurant and Brewery Group,eat-and-drink,restaurants,provider,1,0,1,1,https://shugrueslakehavasu.com/
13289ad3-c288-432a-8126-54f06c426a8f,Siddhartha’s Garden,eat-and-drink,restaurants,provider,1,0,1,1,https://www.siddharthasgarden.com/
bc9a2737-e35a-4aad-b3ea-429511bc3325,Side Alley Cafe,eat-and-drink,restaurants,provider,0,0,1,1,
54439dac-10df-4f0c-baca-d70c5612c0da,Sloane's,eat-and-drink,restaurants,provider,1,0,1,1,https://sloanesrestaurantaz.com/
f6fc66e0-c006-4b22-978d-7a9df739d07d,Sloane's Craft Kitchen + Cocktails,eat-and-drink,restaurants,provider,1,0,1,1,http://www.sloanesrestaurantaz.com/
e7fd193a-d047-4bb0-91f8-98445469e846,Sonora Tacos Y Mariscos,eat-and-drink,restaurants,provider,1,0,1,1,https://sonoratacosymariscos.com/
c9d484ee-c62e-46dd-8532-7e56f66411e6,Straight Outta Carolina BBQ,eat-and-drink,restaurants,provider,0,0,1,1,
12e03614-e364-43f9-8b62-5178f311e859,Stubbys Red Wagon BBQ,eat-and-drink,restaurants,provider,0,0,1,1,
09e23ac1-493c-43a1-ad2c-35298c530159,Subway at Havasu North Shopping Center,eat-and-drink,restaurants,provider,1,0,1,1,https://www.subway.com
88ae51b0-26d6-4eaf-b11a-751172472fbf,Subway at Smith's Shopping Center,eat-and-drink,restaurants,provider,1,0,1,1,https://restaurants.subway.com/united-states/az/lake-havasu-city/20-acoma-blvd?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=60574&utm_campaign=evergreen-2020
eef191c9-5b9d-47f1-b56d-381bfa70e83e,Subway at Southside Basha's Plaza,eat-and-drink,restaurants,provider,1,0,1,1,https://www.subway.com
b54af4bb-717c-48ce-b3c9-07bb16be3ac3,Tapusallc,eat-and-drink,restaurants,provider,0,0,1,1,
da2ff634-0549-4ab3-beee-0d7494e4d483,Tasty Waves,eat-and-drink,restaurants,provider,0,0,1,0,
04a2e781-e593-431d-9756-8d1d511edb3c,Thai Food Restaurant,eat-and-drink,restaurants,provider,1,0,1,1,https://www.thaifoodlakehavasu.com/
bc0926d5-d2a0-4594-bbf6-81fd44a9c433,The Bagel Bin and More,eat-and-drink,restaurants,provider,1,0,1,1,https://thebagelbinandmore.com/
d20848bf-3136-4f9a-a874-6710177b59b5,The Bunker Bar,eat-and-drink,restaurants,provider,1,0,1,0,https://www.bunkerbarlhc.com/
4c009e26-711a-4ecf-b6cd-ebe4011594a3,The Chair,eat-and-drink,restaurants,provider,1,0,1,1,https://www.facebook.com/Blue-Chair-Havasu-1723083601132487
ed0d4fd5-8028-41e7-9747-1091676dbfb3,The Foundry Plates & Spirits,eat-and-drink,restaurants,provider,1,0,1,1,https://www.yelp.com/biz/the-foundry-plates-and-spirits-lake-havasu-city
4c3b9cf7-9b4e-49d8-b211-2e4cb202d165,The Human Bean - Palo Verde Blvd N,eat-and-drink,restaurants,provider,1,0,1,1,https://thehumanbean.com
ab3ae466-3b55-4665-a46a-bbc1289a23a3,The Meltdown,eat-and-drink,restaurants,provider,1,0,1,1,https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC
9435870b-27b7-414b-9150-08bd4bfc74c8,The Office Cocktail Lounge,eat-and-drink,restaurants,provider,1,0,1,1,https://officebarhavasu.com/
aff3e31f-842e-4e91-9e62-7da470cf2c6e,The Pour House,eat-and-drink,restaurants,provider,1,0,1,1,https://pourhouselhc.com/
27b500c6-a622-41a8-94e1-48357753df6a,The Red Onion,eat-and-drink,restaurants,provider,1,0,1,1,http://www.theredonionlhcaz.com/
3c0958d1-96c1-4500-9f95-73eb613cbb5a,The Spot,eat-and-drink,restaurants,provider,0,0,1,1,
cc706bc1-0e1c-46d8-be6e-6ececa1e80d8,"The Spot - Pizza, Arcade & More",eat-and-drink,restaurants,provider,0,0,1,1,
2a7ebd10-68fe-4ac0-b561-f30a3bf801e1,The Springs Dining at Havasu Springs Resort,eat-and-drink,restaurants,provider,1,0,1,1,https://www.thespringsdining.com
70b8928f-c71b-4e9c-94b1-0b5792bc562e,Tropical Smoothie Cafe,eat-and-drink,restaurants,provider,1,0,1,1,https://locations.tropicalsmoothiecafe.com/az/lake-havasu-city/1625-mesquite-avenue?y_source=1_OTIzMjM5MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
74ba05e1-4b6e-47a2-a9aa-eb8a84a06e8e,Turtle Grille,eat-and-drink,restaurants,provider,1,0,1,1,https://nauticalbeachfrontresort.com/the-turtle-grille/
315172bd-293e-4d1e-9906-a74d832d2218,Turtle Grille at The Nautical Beachfront Resort,eat-and-drink,restaurants,provider,1,0,1,1,http://www.nauticalbeachfrontresort.com
4da37016-f379-4320-b86c-6866d6989f7f,WET Pool Bar at The Nautical Beachfront Resort,eat-and-drink,restaurants,provider,1,0,1,1,http://www.nauticalbeachfrontresort.com/lake-havasu-dining/wet
dd76ff1b-bfe6-4115-8a50-90f0ddc1c9c6,Wild Coffee,eat-and-drink,restaurants,provider,1,0,1,1,http://wildcoffeeaz.com
a176b6ff-e45f-46e4-b7d5-5337f59705c0,Wolfie's,eat-and-drink,restaurants,provider,0,0,1,1,
8143eb0e-64f1-4ccc-82e1-052405130c6d,Wolfie's Hawaiian inspired Bbq,eat-and-drink,restaurants,provider,0,0,1,0,
754fcf5c-9d75-45fc-bacb-499f0885b1da,ZENSHI Handcrafted Sushi,eat-and-drink,restaurants,provider,1,0,1,1,https://www.zenshisushi.com/
fdd77cea-757b-4778-976f-88d161dd61c8,Affordable Plumbing & Appliance Service LLC,home-and-property-services,appliance-repair,provider,1,0,0,1,https://www.havasuaffordableplumbing.com/appliance-repair
a19a6c91-00b7-4c20-9c6a-7b40cfd33e78,Blair's Affordable Appliance Repair,home-and-property-services,appliance-repair,provider,1,0,0,0,http://blairsaffordableappliance.com/
d8eb3b07-2c0c-464e-8711-740380d66436,D&L Handyman & Appliance,home-and-property-services,appliance-repair,provider,1,0,0,0,https://dlhandymanappliance.com/
a4888011-6227-4d74-bea2-1c9e3800844b,Dave's Appliance Service,home-and-property-services,appliance-repair,provider,0,0,1,1,
40a3d1ad-079c-4ef8-a317-ff754da553dc,Sam's Appliance Repair,home-and-property-services,appliance-repair,provider,1,0,0,1,https://www.samsappliancerepair.org/
79eccf7f-bfea-47b3-aee7-1fea501b2406,Sears Appliance Repair,home-and-property-services,appliance-repair,provider,1,0,1,1,https://www.searshomeservices.com/locations/az/lake-havasu-city/sears-appliance-repair/1870-mcculloch-blvd?utm_source=GMBlisting&utm_medium=organic&utm_campaign=GMBinhomerepair&SID=1033927&phone=9282901223
486d2e81-a12a-4e71-86b7-583d218d3c23,Accurate Measures,home-and-property-services,carpentry-and-cabinets,provider,1,0,0,0,https://accuratemeasureslhc.com/
0f291b53-524c-49ab-97ff-9352dfeb0ac4,Bob's Cabinets & More,home-and-property-services,carpentry-and-cabinets,provider,1,0,0,0,https://www.bobscabinets.com/
24c2b7c1-bfaa-47ad-a6ff-9ab16361478d,Carl's Custom Woodworks,home-and-property-services,carpentry-and-cabinets,provider,0,0,0,1,
8809dee4-63c7-4266-9ccb-706b5eb0ca41,Hunters Custom Cabinetry,home-and-property-services,carpentry-and-cabinets,provider,1,0,0,0,https://www.hunterscustomcabinetry.com/
c86c383d-2b21-4d19-9c49-667bafdb6d5c,Always Clean,home-and-property-services,cleaning,provider,1,0,1,1,https://www.aalwayscleanllc.com/
2b31f52d-ca48-44d6-8744-6afea9bb44af,"Ana Helen's Commercial Cleaning Service, LLC",home-and-property-services,cleaning,provider,1,0,1,1,https://www.anahelenscleaning.com/
caaa9357-479b-4956-a5c3-1637d0dd99be,AZ Vacation Rental Cleaning,home-and-property-services,cleaning,place,1,0,1,1,https://www.facebook.com/AZ-Vacation-Rental-Cleaning-2614354862141937/
8a28ef9a-2f68-4644-b190-64084f0a140a,Breathe Clean Air Duct Cleaning & Energy,home-and-property-services,cleaning,provider,1,0,1,1,https://www.breathecleandesert.com/
3f5afe39-80a4-45d8-89ae-30a47fb76718,Clean Kort Pools,home-and-property-services,cleaning,provider,1,0,1,1,https://cleankortpools.com/
6d6043f2-46dc-4667-acd4-db2b0a397cc3,Clean Queen Home Cleaning Services,home-and-property-services,cleaning,provider,0,0,1,1,
1fc8c680-8058-4a29-9b51-557c83fff10b,Clean Team,home-and-property-services,cleaning,provider,0,0,1,1,
a57dc52d-3385-4b8f-8b94-16d4578344f3,COIT Cleaning and Restoration,home-and-property-services,cleaning,provider,1,0,1,1,https://www.coit.com/mohave-county?utm_campaign=gmb&utm_medium=organic&utm_source=local
33902a8d-2b64-4d03-b039-7a090f5841b0,Dust Bunny Cleaning,home-and-property-services,cleaning,provider,0,0,1,1,
62572a88-ac12-4e08-bf4f-50edc3bf6b01,Dusty Rose Cleaning,home-and-property-services,cleaning,provider,0,0,1,1,
b97bc327-200b-40dd-9a87-8c03b44ee957,Extreme Clean Exterior Services,home-and-property-services,cleaning,provider,0,0,1,1,
edb7ca04-a41d-4131-be6c-f7f4de8a3f7d,GET IT DONE! LHC Cleanup Services,home-and-property-services,cleaning,provider,1,0,1,1,https://lhccleanupservices.com/
fb28ed15-0db5-4db0-80d0-055961e85a0a,Happy Home Cleaners,home-and-property-services,cleaning,provider,1,0,1,1,https://www.happyhomecleanersaz.com/
e627e3d7-30ff-40f4-b06f-e34a835b7e85,Healthy Choice Chem-Dry,home-and-property-services,cleaning,provider,1,0,1,1,https://healthychoicecarpetcleaners.com/
e056b5bb-ac8e-4f8b-ac40-a0f1412e9f70,Jenny’s house cleaning,home-and-property-services,cleaning,provider,0,0,1,1,
d08cd149-e0aa-4fef-a419-de46e7916d91,LHC Cleanup Services (Get It Done),home-and-property-services,cleaning,place,1,0,0,0,https://lhccleanupservices.com/
8dfd0a86-d29d-4588-bc25-9b45c018861b,luna's king Cleaning llc,home-and-property-services,cleaning,provider,0,0,1,1,
cdb86f9e-d76e-4090-b605-a22aadf0786d,New Era Cleaning Service,home-and-property-services,cleaning,provider,1,0,1,1,https://neweracleaningservice.com/
1ef67e63-f3fe-41f1-9765-a1e6fde1ee00,Pane in the Glass Window and Solar Panel Cleaning,home-and-property-services,cleaning,provider,0,0,1,1,
269dcbf7-b0db-4bbb-8c3c-ad02fe19d086,Personal Touch Carpet Cleaning,home-and-property-services,cleaning,provider,0,0,1,1,
d44b7842-c0f0-476f-989e-66e66deda9dc,Spruce Goose Cleaning,home-and-property-services,cleaning,provider,1,0,1,1,https://sprucegoosecleaning.com/
cc4db522-4437-4642-b552-abcfb4bb87d9,Stanley Steemer,home-and-property-services,cleaning,provider,1,0,1,1,https://www.stanleysteemer.com/location-details/AZ/Lake-Havasu-City/43?utm_source=google&utm_medium=organic&utm_campaign=gmb_ws
ae085f54-2b59-4e4e-849c-917580dc56c1,Tasha cleaning handyman services,home-and-property-services,cleaning,provider,0,0,1,1,
8148b310-4306-4bc7-a84c-ad0bf4554d37,The Cleaning B's House Cleaners,home-and-property-services,cleaning,provider,1,0,1,1,https://www.thecleaningbsaz.com/
338662d8-2beb-45c3-8ed1-1388faed1dcb,Triple C Carpet Cleaning Co.,home-and-property-services,cleaning,provider,1,0,1,1,https://triplecclean.com/
bece5ab7-e6b7-4faa-b02b-d85fdb7df34d,Frontier Concrete Inc,home-and-property-services,concrete-and-masonry,provider,0,0,0,0,
c3149226-591e-4ca9-8267-1c032acf591a,Kelm Concrete Inc,home-and-property-services,concrete-and-masonry,provider,1,0,1,1,https://www.kelmcon.com/
f0b21ef1-ffdc-4a22-aeb2-228aa1ea8ecb,Masonry and More Concrete,home-and-property-services,concrete-and-masonry,provider,1,0,1,1,http://www.masonryandmoreconcrete.com/
cfce732d-b124-4792-82ef-687620f528cd,Alamo Drywall Inc,home-and-property-services,drywall,provider,0,0,0,1,
2cb73084-d35e-41e1-bb75-1ffbda7f70d2,Mike Ashford Plastering Drywall & Stucco Repair,home-and-property-services,drywall,provider,0,0,0,1,
156498be-ee53-4427-ba25-772e6f0c461a,Ryan's Drywall Services & Finishes,home-and-property-services,drywall,provider,1,0,0,0,https://ryansdrywallservicesandfinishes.com/
eb624dd3-e2a1-4c2d-8b84-d8da4833ab34,#1 Arizona Electric,home-and-property-services,electrical,provider,1,0,1,1,https://1arizonaelectricllc.com/
da693cd3-c651-47cf-921b-dfbbb253cbba,"AAA Electric, Inc",home-and-property-services,electrical,provider,0,0,1,1,
15f4151e-fddc-4b9c-a573-12bcb25f3b7b,Accelerated Electric,home-and-property-services,electrical,provider,1,0,1,1,https://acceleratedelectriclhc.com/
90a79cf6-419b-4c8f-8d91-b93b6d35ba12,Ace Construction & Maintenance,home-and-property-services,electrical,provider,1,0,1,1,https://www.aceconstructionmaint.com/
661cdee3-7d66-446d-87f9-c47a5b2ee5bb,Aloha Electric,home-and-property-services,electrical,provider,0,0,1,1,
a4556339-f14e-4c1a-a984-9087d6057dd0,American Electric of AZ,home-and-property-services,electrical,provider,1,0,1,1,https://www.americanelectricaz.com/
dd25d5fb-a8ae-4033-a84a-d5ddec0a87b5,Applied Electric LLC,home-and-property-services,electrical,provider,0,0,1,1,
39a8d762-ccdc-4ec7-8128-08004505d880,Bob's Electric Motors & Pump,home-and-property-services,electrical,provider,0,0,1,1,
0abd2c4a-d4e7-4b6c-a5fa-edbf803e4ce7,Campbell Electric,home-and-property-services,electrical,provider,0,0,1,1,
4562bc6d-23df-4641-a7fe-1a604b0cc2d3,Electric Co of Havasu,home-and-property-services,electrical,provider,0,0,1,1,
7520806f-3cf5-4cd0-ba16-276f5ab81922,Essco Wholesale Electric,home-and-property-services,electrical,provider,1,0,1,1,https://www.qedelectric.com/about/location/lakehavasucity
39546bfd-758a-4fcf-b01e-47b4773d5e8f,Havasu Wiring LLC,home-and-property-services,electrical,provider,1,0,1,1,https://www.havasuwiring.com/
