entity_id,name,google_type,signal,confidence,proposed_department,proposed_leaf
3e8eaa3d-5b14-40b5-bb87-c3449df2b8af,Bare Body and Beauty Bar,tanning_studio,google_type,high,Beauty & Personal Care,Tanning
eeef16ae-765f-4188-810b-cd5f5bf0fd5a,Buy Havasu Real Estate,service,name_keyword,high,Professional & Financial,Real Estate
86c70973-e127-457e-8b0e-aa1429f7176b,Lube-X-Press,car_repair,google_type,high,"Auto, RV & Marine",Auto Repair
6e98c4e6-0a99-4300-9c44-4b3198b00384,Red Robin Gourmet Burgers and Brews,restaurant,google_type,high,Eat & Drink,Restaurants
63e39909-0458-4a5f-bade-e5b7a4cb5988,"The Law Offices of Heather C. Wellborn, P.C.",lawyer,google_type,high,Professional & Financial,Attorneys
6e18c6ef-e50a-4211-bed4-88e24f741890,Frank Ineffable Barber,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
04500527-2584-47c9-9d79-e29453ff6fec,Havasu Regional Medical Center,medical_center,google_type,high,Health & Medical,Primary Care
c1f9c7a7-160b-4873-8093-61d1c44d1650,Casa Grande Assisted Living Home,health,google_type,high,Health & Medical,Primary Care
da2eeea0-6326-407e-bcc1-493c2ca120da,Commander Center,convenience_store,google_type,high,Shopping & Retail,Convenience
bb1199a3-154c-4335-b208-9395a0a395f2,Fast Tax Solutions Lake Havasu arizona,consultant,name_keyword,high,Professional & Financial,Accountants & Tax
f13769c5-d2e4-47cb-b605-5bf12e54d73e,Lake Havasu Property Management,service,llm_judgment,low,Professional & Financial,Real Estate
58e88f27-76ff-4045-bff7-ca45dbbea4f0,Starbucks Coffee Company,coffee_shop,google_type,high,Eat & Drink,Cafés & Coffee
8230e414-7008-4b5a-bd05-8b9fb95d73df,A & E Services,consultant,google_categories,low,Professional & Financial,Financial Advisors
70ebb8f4-b94f-4c6d-9c39-324fb7e57667,Subway,sandwich_shop,google_type,high,Eat & Drink,Quick Bites & Takeout
a7c8a099-3d69-4d5d-b1a0-253831ef6ba7,LUXENAILS BY P,nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
f82f9734-3662-4f10-b913-f71fc8b16a38,Infinity Legal Services,consultant,name_keyword,high,Professional & Financial,Attorneys
0dc29a74-0270-488b-873d-50e6047020a0,Thrive Healthcare FNP,health,google_type,high,Health & Medical,Primary Care
2d7a7892-57fb-4e08-9607-99b178d4e810,Sport Clips Haircuts of Lake Havasu City,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
f7ac83c5-a809-423f-b7b8-b74660aefc24,"Carol Capozzi, FNP",health,google_type,high,Health & Medical,Primary Care
e22a184f-9f71-4bf2-b6ab-e256c3ddf273,Robsnrg bodyworks and massage,massage,google_type,high,Beauty & Personal Care,Day Spas & Massage
65a1b7e7-3082-45c7-aea0-1e5911cf2eb3,"Mandeep Powar, MD",doctor,google_type,high,Health & Medical,Primary Care
7aaf9abf-de78-4e7e-aa09-c1494e2432dd,Nicholas Beard,health,google_type,high,Health & Medical,Primary Care
3c7d104d-528d-4e3b-a04b-0435f56e630c,Shawn O'haver,medical_clinic,google_type,high,Health & Medical,Primary Care
68596547-f444-454a-87f6-d81d933860d4,Desert Oasis Wellness and Medspa,spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
260dbb39-05ea-4279-a458-9b60e39ecf1a,Serenity Beauty Lounge,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
12bff7f9-7afe-4a92-a9a9-e0d4f075a74c,Lakeside Primary Healthcare,medical_clinic,google_type,high,Health & Medical,Primary Care
72e65303-6cac-4d49-b74e-5326d0618f9c,Western Masonry,general_contractor,google_type,high,Home & Property Services,General Contractors
861687b7-17dd-4fce-8ad6-bad715f14d23,Select Insurance & Financial Services,insurance_agency,google_type,high,Professional & Financial,Insurance
e3470c74-cbbc-42b1-9e68-cb83084d3fd4,"Dr. Vasilios W. Kaperonis, MD",doctor,google_type,high,Health & Medical,Primary Care
bb31d0d7-4e35-4082-b6c7-687308220728,Beacon Of Health Family Chiropractic and Natural Medicine,chiropractor,google_type,high,Health & Medical,Chiropractic
67987190-63d6-476e-91a6-60dfe62cb58d,Havasu Family Practice Center,medical_clinic,google_type,high,Health & Medical,Primary Care
5e895d55-89e9-4be6-bcb2-09864f895e08,Hard Money Lenders Lake Havasu City AZ,finance,google_type,high,Professional & Financial,Financial Advisors
88f6bbff-481f-48e8-94d2-4615533b031f,Jennifer Talbott,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
1b356afd-7455-476e-8208-d6a81b084729,"Dr. Mohamed S. El-Toukhy, MD",doctor,google_type,high,Health & Medical,Primary Care
4bd13a5f-24c4-4c59-a76c-af339faa31b0,"Rhett Burgener, OD",health,google_type,high,Health & Medical,Primary Care
95e1c269-96bd-4b30-a44c-3b693e4f7208,Lake Havasu Chiropractic,chiropractor,google_type,high,Health & Medical,Chiropractic
73f1a7b3-620f-4d85-aadb-b37a423d4dd2,Desert Tech Roofing,roofing_contractor,google_type,high,Home & Property Services,Roofing
b3f013e3-7bd9-4dd0-84ef-4079f3f6f23e,A-Z Tax & Business Service,consultant,name_keyword,high,Professional & Financial,Accountants & Tax
1f9b16ca-2764-4ad3-b50a-8120be7e2ddc,PhotoAiD,service,llm_judgment,low,Professional & Financial,Photographers
7f8b19db-f369-4b7c-92cf-56a5fbe6483e,Lake House Assisted Living,health,google_type,high,Health & Medical,Primary Care
7f82b449-15e8-4f3a-a1fc-d55893dfc147,"Lauren Smith, Realtor Lake Havasu City",service,name_keyword,high,Professional & Financial,Real Estate
41d1b91d-d100-47db-ae17-560ee6e8c8ea,Daddy o’s detail and handyman services,car_wash,google_type,high,"Auto, RV & Marine",Car Wash
77f76e41-e4d5-4d6d-bf05-573c1ea05b8e,"Jack Buckman, O.D. - Optometrist",health,google_type,high,Health & Medical,Primary Care
ee4fc9c5-f7fa-47d4-be6b-408447978dc4,Midwest Internal Medicine: Ong-Veloso Angelo MD,doctor,google_type,high,Health & Medical,Primary Care
b3a006cc-e509-4019-8016-3fb96f91e1d8,Working Class Clothes,,llm_judgment,low,Shopping & Retail,Clothing & Apparel
862f0148-fbcf-4abb-8566-ac9eae723b92,GDK LLC,consultant,google_categories,low,Professional & Financial,Financial Advisors
7db1e388-2beb-4869-bbda-340403aa45f4,Springberg McAndrew,insurance_agency,google_type,high,Professional & Financial,Insurance
803ef663-86dd-4a49-aff4-559cac3a98c1,TT's Legal Document Services,consultant,name_keyword,high,Professional & Financial,Attorneys
f45e0a85-f274-4361-b797-1e79ebe1fb66,Lakeside Spine & Pain,doctor,google_type,high,Health & Medical,Primary Care
7ecf083f-6ff7-4c9c-b86b-26942fcf4a02,Optima Medical - West Lake Havasu City,doctor,google_type,high,Health & Medical,Primary Care
75a51c0d-af64-4211-a8fc-1a31fbac0dcf,Capt Kenne Charters LLC,,provider_subcat,high,On the Water,Boat & Watercraft Rentals
197b9789-f78c-457a-a236-37eb08eff8d2,The Cove Salon,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
4ee29846-5805-447f-ac94-eeae617b6f33,Body Essentials Holistic Spa,spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
99d0c8e2-e827-4ad9-ae17-2829f246338e,Havasu City Storage,storage,google_type,high,Home & Property Services,Self-Storage
0090f767-2d92-4c36-b944-cf435a92e74e,Circle K,convenience_store,google_type,high,Shopping & Retail,Convenience
cc3df1e3-5608-426d-ac41-d3fa64811068,"Jocelyn Jedick-Branchick, DO",doctor,google_type,high,Health & Medical,Primary Care
4f77cad6-f31f-4718-adfb-e12576c6c8ef,"Angela Bergmann, DO",doctor,google_type,high,Health & Medical,Primary Care
238246d6-b537-462e-964d-637fa9fda583,Skincare by Shelby,beautician,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
7c1c9cac-404d-4b41-a79f-cc6368035fde,The Oasis at Lake Havasu - Luxury Pool /Spa - 3 BR,lodging,google_type,high,Lodging,Hotels & Motels
47adaf51-bad6-41f3-8122-3654515894d3,"Eugenia Osbon, DDS",dentist,google_type,high,Health & Medical,Dentists & Orthodontists
fb1d9cd2-394f-4390-bb54-1e255110cae8,"Ahn Family Dentistry: Dr. Edward B. Ahn, DDS",dentist,google_type,high,Health & Medical,Dentists & Orthodontists
08f5e596-438d-4a42-b132-508035d175cb,Modern Therapeutics Testosterone-Lake Havasu City,medical_clinic,google_type,high,Health & Medical,Primary Care
5a748029-ab6d-41c9-80a9-15c730bb1776,"State of Grace, LLC AZ",medical_clinic,google_type,high,Health & Medical,Primary Care
1f98c161-859e-45c6-962b-dde550486b70,Jaded Beauty Salon Studio,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
8b7c08fb-4c7f-4e4e-8930-65e1c469d500,Back Flow Preventer,plumber,google_type,high,Home & Property Services,Plumbing
e9cbce5b-b068-4a3b-b575-32c11beeea13,"Dr. Asim Rahman, MD",doctor,google_type,high,Health & Medical,Primary Care
4a2af449-a472-4f2f-b340-4dd9feee5114,Penthouse Budget Storage,storage,google_type,high,Home & Property Services,Self-Storage
24737e3b-a0de-42d3-b46b-1b9563d00f44,Go Lake Havasu Visitor Center,visitor_center,google_type,high,Things to Do & Attractions,Landmarks & Sights
ac59c4e9-bb1d-4d8a-be9b-f8328cd3e8f9,Chase Home Lending,finance,google_type,high,Professional & Financial,Financial Advisors
c64ab239-e8de-46c8-9d82-993015a2edd1,Havasu RV,car_repair,google_type,high,"Auto, RV & Marine",Auto Repair
b7e6d4eb-42d1-4e62-b593-9607f201e97e,Jackson Hewitt Tax Service,finance,google_type,high,Professional & Financial,Financial Advisors
6fdc3d4d-5db6-4db0-a0cc-6d905d561f9f,Sunrise Family Healthcare - Tiarra Sitzer FNP,health,google_type,high,Health & Medical,Primary Care
5f881eba-27c9-4012-8220-9000b99f5701,FYZICAL Therapy and Balance Centers,medical_clinic,google_type,high,Health & Medical,Primary Care
897c6aaa-b182-4cae-a9a4-ed7f2725e2f2,For Love and Lashes,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
3a981b55-b8e1-41ed-b005-1e2a8f8ed020,Arizona Marriage and Family Institute,health,google_type,high,Health & Medical,Primary Care
d895a3af-8db0-4455-80c0-f04de99cc09b,"Dr. Jonathan D. Shader, DO",doctor,google_type,high,Health & Medical,Primary Care
8c4037bf-292b-4314-bf59-4023174751f0,"Kelsey M. Little, DMD",dentist,google_type,high,Health & Medical,Dentists & Orthodontists
cc845bbe-17f3-4720-b612-f2b68dcc3e91,Riviera Family Dental,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
27b500c6-a622-41a8-94e1-48357753df6a,The Red Onion,breakfast_restaurant,provider_subcat,high,Eat & Drink,Restaurants
52dd171c-8422-4055-b7f0-79932dd83fed,"Dr. Harrison M. Mcdonald, DO",doctor,google_type,high,Health & Medical,Primary Care
37083259-2c7d-4606-b169-fda51c48903c,The Nail Nook and More,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
0f1a2d79-ee54-4adf-8598-437343db2ce7,Marshall's Computers - Computer Repair in Lake Havasu City,,name_keyword,med,"Auto, RV & Marine",Auto Repair
75b48fc0-0a7a-4e34-93ec-c45e814fd2e7,Essential Therapy Solutions LLC,medical_clinic,google_type,high,Health & Medical,Primary Care
927e102b-8a66-4831-8137-3ef197a7142c,"Havasu Rainbow Pediatrics,PC",medical_clinic,google_type,high,Health & Medical,Primary Care
76e994c0-d4ed-445c-9c32-61ca4c41fd9b,Havasu Hills Apartment Homes | An AllThrive 365 Affordable Housing Property,apartment_building,llm_judgment,low,(EXCLUDE — residential),(not a directory listing)
553d7bc7-a0d0-48a3-8179-74e6a721aab4,Motto Clear Aligners,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
9faca4c5-a2a2-407b-8d16-47bbc2a3dc0f,Botox Synergy Skin and Laser Center,spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
51c66877-5acf-4abb-87e1-5abd1092d63c,Golden Hour Salon,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
528a207f-6b42-473a-be2e-4abaab8fa46e,Queen Aesthetic,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
6c8e1f66-5da7-42a7-8376-9ca0aa1bec29,John's Barber Shop,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
146325b5-0c6f-4647-824c-f883901e9bda,Havasu Nursing Center,health,google_type,high,Health & Medical,Primary Care
8942340f-cdbb-4e6f-8fe9-99d3ebffba03,"Sandra Bronni, MD",doctor,google_type,high,Health & Medical,Primary Care
d60ff2a6-49c8-4d34-91cb-aab497f617cf,HYDR8AZ IVs & Medspa | Mobile IV Therapy Lake Havasu,spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
2f75c93c-38dc-4416-90d3-327531a47c41,Serenity Assisted Living,health,google_type,high,Health & Medical,Primary Care
1208b90a-dbff-4d54-bb63-14fc2ffedb9a,Number One Nails,nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
63737d19-1462-42ea-b978-b358ddb01c16,Hannah the Hair Mechanic,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
2c7700b6-fbe8-4150-b157-55ae4a65df74,Dr. Jeff Carls Family Medicine,doctor,google_type,high,Health & Medical,Primary Care
b18c7ef8-0105-4118-ae41-9489e62aea57,Barnet Dulaney Perkins Eye Center,medical_clinic,google_type,high,Health & Medical,Primary Care
8516b557-fb09-4a7d-813a-bc76c18f9ca8,The Speakeasy Beauty Lounge,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
4738ad45-0105-4586-97ec-adf0d2ffd862,"Paul Thompson, OD",health,google_type,high,Health & Medical,Primary Care
502704a7-dd08-450a-9998-039b950dc9b6,Vanity Studio,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
2f0095ab-8ea1-4c96-b8db-9cfbdc93b014,"Regal Nails, Salon & Spa",nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
d9650820-7c62-4bdd-bb3f-6373b6093eba,Arizona Desert Dermatology,skin_care_clinic,google_type,high,Beauty & Personal Care,Med Spas & Aesthetics
d9285b03-b28a-49cc-8682-c133dcbbb7ed,928 SKIN,skin_care_clinic,google_type,high,Beauty & Personal Care,Med Spas & Aesthetics
089e4f9e-75c3-4ac2-8ced-400b1dcd48fc,Riviera Primary Care,medical_clinic,google_type,high,Health & Medical,Primary Care
074022d4-61cd-4315-bd22-bc14a8e2a7e4,Oasis Medical Group LLC,medical_clinic,google_type,high,Health & Medical,Primary Care
1ca2f23b-6bbe-417e-a5c8-0fbd072fdee8,Health Screens 4 Life,medical_clinic,google_type,high,Health & Medical,Primary Care
8073711c-1f50-4962-8c33-c3c8ed78ec1b,Justt Dental Prosthetics LLC,health,google_type,high,Health & Medical,Primary Care
f90048e4-730b-42a2-aab5-303e2da88434,Havasu Dental Center - Dr Ilan Shamos,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
3da64bfc-b5ff-4c64-b810-058802441a86,"Parnian Changizzadeh, MD",doctor,google_type,high,Health & Medical,Primary Care
03eb1c72-62cb-46c7-aaf2-b27d2d358ae5,Havasu Barber Shop,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
897d5fb2-a4c5-4119-a05b-a2828929498c,"Daniel W. Talley, DC",chiropractor,google_type,high,Health & Medical,Chiropractic
83058663-fa2d-4183-b1fa-6726837846d4,MyChiroBlog,chiropractor,google_type,high,Health & Medical,Chiropractic
6159f66d-1f73-47a4-83cf-990931dda2c9,Mountain View Health Clinic,medical_clinic,google_type,high,Health & Medical,Primary Care
0b0f67dc-76f5-4b4a-a4b6-204e66b43d7e,Luna's Massage,massage,google_type,high,Beauty & Personal Care,Day Spas & Massage
41503e60-2cba-4326-b372-0cecfdc7d1f4,Specialty Associates,medical_clinic,google_type,high,Health & Medical,Primary Care
64101e53-fa41-4544-9198-da42ee48df44,Almond nails,nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
d7cadc95-8949-430c-9e33-5f0fcf122f2b,Kegler's Pub at Havasu Lanes,,provider_subcat,high,Eat & Drink,Restaurants
9b750006-c432-43d2-879e-ad713b81b715,Carl Sartori MD,doctor,google_type,high,Health & Medical,Primary Care
68b12e94-0885-4f37-aeac-fd40a8fa1e41,"Diane Hindman, MD, Pharm D",doctor,google_type,high,Health & Medical,Primary Care
37a6663f-8bd4-4852-a7ab-ef4313b7c63c,Charged Up Nutrition Bar,juice_shop,google_type,high,Eat & Drink,Cafés & Coffee
559eab16-1251-4742-ac3c-c4289422a9c5,Patricia Robinson,health,google_type,high,Health & Medical,Primary Care
8439766b-6060-4532-bc81-86631e6ffcd9,Purely Balanced Beauty,spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
5db0b919-c5ab-4c7e-a2f5-bfa149c4793c,Jimmy’s Barber Shop,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
0c657eea-3a42-49c7-8cfb-b9d77714e104,"L D Lumpkin, LCSW",service,google_categories,low,Health & Medical,Primary Care
958d07f1-4b18-4e53-b8f1-35f824539dfd,Lakeside Heart & Vascular Center,doctor,google_type,high,Health & Medical,Primary Care
20e03483-473c-40e2-ab51-9b37afc7dfcb,California Dermatology Institute,doctor,google_type,high,Health & Medical,Primary Care
22e33f8c-f684-44fc-9deb-24a74320d34d,Arby's,fast_food_restaurant,google_type,high,Eat & Drink,Quick Bites & Takeout
cd6f0127-c20f-497c-8fd9-9e5e1706cbef,Havasu Cut-Ups,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
8df5434a-dacf-461f-8424-cacb9a3ac1a5,Beauty by vanny,service,provider_subcat,high,Beauty & Personal Care,Hair Salons & Barbers
d7e868f7-ea77-4fea-bde0-3ea640325b3e,"Michael James Stagner, MD",doctor,google_type,high,Health & Medical,Primary Care
9c34ec78-6116-4479-881b-a3518aed055c,Nature's Integrative Medicine,service,provider_subcat,high,Beauty & Personal Care,Hair Salons & Barbers
7eebd922-4578-4b99-9157-587beaae0e64,Project beauty hair design by Maripaz,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
b4b92e96-3b58-4460-a050-dc8f2d818740,Salon 928,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
b3471ac1-b797-4660-8b31-f98615caf63d,Anderson William G DO,doctor,google_type,high,Health & Medical,Primary Care
3acf2465-435f-4a5d-951d-9ba8a311e450,Main Stitch Upholstery,furniture_store,google_type,high,Shopping & Retail,Furniture & Mattress
cd15da14-4b02-49c7-96f8-8be1cccceb33,Tammy Nails,nail_salon,google_type,high,Beauty & Personal Care,Nail Salons
da90ac33-c296-4b54-93a8-34015a0100a1,Perfection 2 Detail & Ceramic Coating,car_wash,google_type,high,"Auto, RV & Marine",Car Wash
789d6d7a-4d42-4808-b26a-453867f154a0,"Autumn Shaffer, LE",spa,google_type,high,Beauty & Personal Care,Day Spas & Massage
d1329e86-1864-4e56-9561-c46e924fd487,Havasu Hair Salon,hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
06e18553-ac59-4329-8fe1-28edb6e561b8,Skin and Cancer Institute - Lake Havasu,doctor,google_type,high,Health & Medical,Primary Care
40b07070-3edc-46df-a0a5-c951cfcdb70c,Soothing Massage Therapy,massage,google_type,high,Beauty & Personal Care,Day Spas & Massage
e2ae52a4-b0e2-45f8-81f9-d1fc7be86958,The Jennifer Luzzi Group,real_estate_agency,google_type,high,Professional & Financial,Real Estate
85a46d6d-2217-45f8-91a1-d164eab78b89,A Toe Truck,service,google_categories,low,Home & Property Services,Movers
25a88a87-b8f1-43fe-b551-cdbde9d2f593,RELAX MOBILE MASSAGE & ASTR SPECIALTY,chiropractor,google_type,high,Health & Medical,Chiropractic
843784b5-df46-4753-acb4-35f3ea4adff1,Sheryl Lynn's Studio Salon,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
bbbdb4fd-ec7d-4877-be46-fd61c5f21b60,"Oyas Vic, MD",doctor,google_type,high,Health & Medical,Primary Care
d8075ba5-673d-432f-a1f0-2ed72eb2ca8c,Hav-A-Tech Computers & Phone Repair,service,name_keyword,med,"Auto, RV & Marine",Auto Repair
bcd0bcba-9779-4e9b-9bd9-98dd67d49231,"Thang Ngo, DDS, DMD",dentist,google_type,high,Health & Medical,Dentists & Orthodontists
30fe56c3-1f48-4847-8ab7-b54f3512fd66,FlexCare Infusion Centers,medical_clinic,google_type,high,Health & Medical,Primary Care
914d22ed-d8e2-4986-bd0d-f8720950b538,Pleasant Valley Dental,dental_clinic,google_type,high,Health & Medical,Dentists & Orthodontists
efc95f05-7e91-45f0-b509-2c64c6fbb113,Charles-Italy Massage Therapy,educational_institution,google_type,high,Family & Education,Colleges & Higher Ed
1626eb5d-5621-4757-b905-43b399dfea0f,Specialty Associates - Cardiovascular and Thoracic,doctor,google_type,high,Health & Medical,Primary Care
451a8a29-dfef-40f4-815c-a719b32c000c,"Brannon Velau, Hair Artist",hair_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
df7f038d-7200-4219-bb2c-ae74b95b3157,New West Dental Lab,health,google_type,high,Health & Medical,Primary Care
ddc1a9d2-da83-4230-b08d-876fc49b1370,Longevity Health with Trifecta BioHacking Lounge,wellness_center,google_type,high,Fitness & Wellness,Nutrition & Wellness
c4697ab1-dde7-4f63-bd96-95f1455bbedc,Mohave Dental Prosthetics,health,google_type,high,Health & Medical,Primary Care
8afb6d0d-5ef1-43d7-aaee-9c19940401e2,Gems 4 Assisted Living,health,google_type,high,Health & Medical,Primary Care
318c3e3e-1702-42b6-82c3-1bbed66c2cc7,Lake Havasu Senior Center,service,google_categories,low,Health & Medical,Primary Care
ce2ebb54-948f-476e-8154-c87299d4a1e4,Hair Cartel,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
cc6a626d-eff4-4c7a-b0c1-595a2a2da20a,Return to Radiance Skin Care Studio,service,provider_subcat,high,Beauty & Personal Care,Hair Salons & Barbers
ad0a5d40-6010-47e7-9fd8-305664c5ecb6,Salt and Light Counseling,health,google_type,high,Health & Medical,Primary Care
98204987-3571-4cb9-a863-3969f7262c5a,JD's Barbershop,barber_shop,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
f834f078-341e-42f5-8394-76b722d237ed,Tease and Polish,beauty_salon,google_type,high,Beauty & Personal Care,Hair Salons & Barbers
313e35c0-602e-4a70-919d-e91fef7ee8e4,High Desert Counseling and Consulting,medical_clinic,google_type,high,Health & Medical,Primary Care
578cf4ae-d9a6-44aa-a78c-d24dfe126916,The KAWS,food,google_categories,low,Eat & Drink,Cafés & Coffee
2b7b93db-661c-4d0e-9f0d-acb7ea4da9ca,Outlaw IV and Wellness,health,google_type,high,Health & Medical,Primary Care
9985376d-8382-4d18-befe-e64cd5a69d4f,Havasu Pediatrics,medical_clinic,google_type,high,Health & Medical,Primary Care
072475ad-4133-4e8b-aecb-b0147971c17a,Riverside Boat Dock Sales,marina,google_type,high,On the Water,Marinas & Launch Ramps
a1dd415d-0732-42d7-be6b-3a211f7c8666,Attention To Detail,car_wash,google_type,high,"Auto, RV & Marine",Car Wash
1b6900dc-df1a-4ec1-bd97-36fcef96b3f2,"Southwest Primary Care, Dr. Lonial",doctor,google_type,high,Health & Medical,Primary Care
e1b5064b-2f37-4198-8ede-69f449dc174a,Iron Wolf Golf & Country Club,association_or_organization,google_type,high,Community & Civic,Nonprofits & Charities
c41a8e36-10b1-4b28-8f30-8c075aa7941a,Lundin Dental,dentist,google_type,high,Health & Medical,Dentists & Orthodontists
cdf9257b-a414-41aa-9572-f832f05c5c08,Abnorm Al's Mobile Repair,car_repair,google_type,high,"Auto, RV & Marine",Auto Repair
5b2f268c-92ad-4101-b8cb-95cb9d52d109,Advantage Boats & RV Storage,storage,google_type,high,Home & Property Services,Self-Storage
31a89e52-b68f-414a-a712-f85ea364caaa,Arizona HVAC Service,service,name_keyword,high,Home & Property Services,HVAC
033ff14d-c7b6-4e79-b706-5cb94ba9dc81,Lakeside Boat & RV Storage,storage,google_type,high,Home & Property Services,Self-Storage
f92df7a2-376f-4c92-b7fc-4da832c2f6d3,P J's Landscaping Maintenance,general_contractor,google_type,high,Home & Property Services,General Contractors
38e90e8d-b356-4afd-989f-474cf3889621,HEAT Bar,hotel,google_type,high,Lodging,Hotels & Motels
612735be-9e2a-43b1-b230-a097d94517f4,Vibrant Landscaping LLC,general_contractor,google_type,high,Home & Property Services,General Contractors
b97bc327-200b-40dd-9a87-8c03b44ee957,Extreme Clean Exterior Services,service,name_keyword,med,Home & Property Services,Cleaning
41d3202b-a65a-4b85-bf3f-44868238bf0d,Plus Electric,service,name_keyword,high,Home & Property Services,Electrical
2cde2c15-2c57-423a-a6e6-f738795e8d50,SERVPRO of Lake Havasu City/Bullhead City/Kingman,general_contractor,google_type,high,Home & Property Services,General Contractors
20c9b4af-4367-42ee-92ef-895bd34b9d49,Four Seazons Heating and Cooling,general_contractor,google_type,high,Home & Property Services,General Contractors
03fac638-a12d-463e-b065-fa4034ddd614,Truly Nolen Pest & Termite Control,service,name_keyword,high,Home & Property Services,Pest Control
e3b459d4-e357-41cb-ba6e-f9291d4371bf,Paramount Construction,general_contractor,google_type,high,Home & Property Services,General Contractors
b396c5c3-9f9d-4d1e-9c27-fd9016848866,"J D'Uva Services Plumbing, Inc.",plumber,google_type,high,Home & Property Services,Plumbing
29cca5a8-680d-4f55-b52f-365a15ae6fd2,American Maintenance Pool Services,general_contractor,google_type,high,Home & Property Services,General Contractors
833d86fe-e93b-4a4c-b31d-15d18ca22d50,Mohave Leak Detection,plumber,google_type,high,Home & Property Services,Plumbing
c8912be9-b735-485b-b18d-54738c3824a9,HVAC/DUCT Cleaning & More Services,service,name_keyword,high,Home & Property Services,HVAC
62d71805-2080-4cad-b4b2-49844d88b395,Living Word Family Church,church,google_type,high,Community & Civic,Places of Worship
0d1f5acb-b1fe-46b4-b28e-aac3b00fa9bf,Crash! Customs,car_repair,google_type,high,"Auto, RV & Marine",Auto Repair
f5994aae-3869-45b5-90cc-c2628264f8d1,Sabre Building Corporation,general_contractor,google_type,high,Home & Property Services,General Contractors
1d8bf64a-2fbc-4c87-b542-12c8cdfa80d8,Gama's Landscaping,general_contractor,google_type,high,Home & Property Services,General Contractors
77a50133-0285-4be8-a2cc-3caacbb39708,J Bird Outdoor Storage,storage,google_type,high,Home & Property Services,Self-Storage
10d349dc-34ab-4f11-9511-0372f06a82a6,Prolong Roofing,roofing_contractor,google_type,high,Home & Property Services,Roofing
9f7b5100-83a7-47a6-98d8-ef3522634995,Our Saviour's Lutheran Chapel,church,google_type,high,Community & Civic,Places of Worship
d5510361-aa4e-4bcb-9d8d-90b4ff7ef503,SK Motorsports Havasu,car_repair,google_type,high,"Auto, RV & Marine",Auto Repair
15e8ad65-a74c-4164-bd68-0f989718167f,Havasu Foot & Ankle Surgi-Center,medical_clinic,google_type,high,Health & Medical,Primary Care
ad4c4f83-420c-4ee4-b147-2c95bc76a5c1,Better Plumbing By Farr,plumber,google_type,high,Home & Property Services,Plumbing
ec7db8b1-11c3-4bac-b1dd-ff00a8b44eb4,Havasu Boat & RV Storage,storage,google_type,high,Home & Property Services,Self-Storage
caaa9357-479b-4956-a5c3-1637d0dd99be,AZ Vacation Rental Cleaning,service,name_keyword,med,On the Water,Boat & Watercraft Rentals
1e3a5f36-b4b2-42dd-9c89-40ee1cf87196,The Weatherman A/C and Heating LLC,general_contractor,google_type,high,Home & Property Services,General Contractors
706d4433-f5b2-4510-aad9-c2c95aa763a6,Ross Dress for Less,clothing_store,google_type,high,Shopping & Retail,Clothing & Apparel
